신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
매일경제,반포미도 2차 재건축 '급물살',"서초구청, 정비구역으로 지정고속터미널 가까운 알짜입지서울 서초구 반포동의 마지막 대규모 재건축 단지인 반포미도2차아파트가 정비구역으로 지정됐다.서초구청은 9일 '반포미도2차아파트 재건축사업 정비계획 결정 및 정비구역 지정(안)·지구단위계획 결정(안)'을 재공람·공고했다.서초구 반포동 60-5에 위치한 반포미도2차는 1989년 준공된 단지로, 현재 총 435가구 규모다. 이 단지는 서울시의 신속통합기획으로 법적 상한 용적률 299%를 적용해 최고 46층, 4개 동, 559가구(공공주택 87가구) 규모 신축 단지로 탈바꿈할 예정이다.반포미도2차는 지하철 3·7·9호선 트리플 역세권인 고속터미널역 바로 남측에 위치해 있고 가톨릭대 성모병원과 가까워 서초·강남구 안에서도 입지가 매우 우수한 곳으로 평가된다. 바로 ...",https://n.news.naver.com/article/newspaper/009/0005663677?date=20260410,기타,0.0005947061740189747,
중앙일보,[사설] 김어준 유튜브에 나가 ‘수사 브리핑’한 특검보,2차 종합특검팀 소속 김지미 특검보가 어제 친여 성향 유튜브에 출연해 수사의 공정성에 의구심을 갖게 하는 발언을 한 것은 매우 부적절했다. 김 특검보는 ‘김어준의 겸손은 힘들다 뉴스공장’ 유튜브 채널 프로그램 ‘정준희의 논’ 생방송에 출연해 수사 대상과 진행 상황을 설명했다. 사회자가 윤석열 전 대통령 등의 소환 여부를 묻자 김 특검보는 “빌드업(수사를 만들어 가는) 과정”이라면서 “주요 피의자들이 국민들이 원하시는 포토라인에 서서 소환조사를 받는 보도는 안 나오고 있다. 곧 원하시는 장면들을 보시지 않을까 싶다”고 답했다.특검보가 정치적 편향이 강한 특정 유튜브에 출연한 것부터 문제가 있다. 더군다나 ‘국민이 원하시는 소환조사 장면’을 운운한 것은 선을 넘은 발언이다. 피의자를 포토라인에 세우는 것이 국민...,https://n.news.naver.com/article/newspaper/025/0003515273?date=20260410,기타,0.0005895485625878933,
한국경제,"""금연구역서 액상 전자담배 피워도 과태료""","서울시, 합성 니코틴도 규제담배법 개정…24일부터 단속서울시가 오는 24일부터 액상형 전자담배를 포함한 모든 종류의 담배를 금연구역에서 피운 흡연자에게 과태료를 부과한다. 규제 사각지대에 있던 합성니코틴 전자담배까지 법적 담배로 분류되면서 단속 대상이 확대된 것이다.시는 담배사업법 개정 시행에 맞춰 13일부터 23일까지 홍보 및 계도 기간을 운영하고 24일부터 다음달 15일까지 집중 현장 점검에 나선다고 9일 밝혔다.그동안 합성 니코틴을 원료로 한 액상형 전자담배는 법적으로 담배에 포함되지 않았다. 금연구역에서 흡연을 적발하더라도 액상형 전자담배로 확인되면 과태료 처분이 취소돼 규제 실효성에 대한 지적이 줄곧 제기됐다. 개정된 담배사업법이 시행되면 금연구역에서 액상형 전자담배를 포함한 모든 담배 제품 사용 ...",https://n.news.naver.com/article/newspaper/015/0005273120?date=20260410,기타,0.0005847743424145376,
조선일보,[만물상] 美조종사 찾아낸 양자 기술,2023년 튀르키예 지진 현장에 구조 대원이 가방처럼 생긴 장비를 들고 나타났다. 마이크로파 레이더로 지진 잔해에 갇힌 실종자의 심장 박동을 감지하는 장비였다. 2010년 아이티 대지진 이후 나사(NASA)가 원거리 물체의 미세한 움직임을 포착하는 우주 탐사용 레이더 기술을 적용해 개발했다. 수m 두께 콘크리트도 투과할 수 있어 심장 박동과 호흡까지 탐지할 수 있다.▶이를 훨씬 뛰어넘는 탐지 기술을 미군과 정보당국이 이란에서 사용했다고 뉴욕포스트가 익명 소식통을 인용해 보도했다. 추락한 미 전투기 조종사의 심장 박동을 ‘고스트 머머(Ghost Murmur)’라는 극비 기술로 탐지했다는 것이다. 극도로 약한 신호까지 포착해내는 최첨단 ‘양자 센서’가 활용됐다고 한다.▶심장은 박동할 때마다 미세한 전기 신호를 ...,https://n.news.naver.com/article/newspaper/023/0003969906?date=20260410,기타,0.0005828147747025989,
조선일보,김영삼민주센터 명예 이사장에 최형우 前 내무장관 추대,"최형우(91) 전 내무장관이 9일 김영삼민주센터 명예 이사장에 추대됐다. 8·9·10·13·14·15대 국회의원을 지낸 최 전 장관은 김영삼 전 대통령의 최측근 그룹인 상도동계로 ‘우(右)형우’라고 불렸다.김영삼민주센터는 이날 오후 경기 성남 수정구에 있는 최 전 장관 자택을 찾아 명예 이사장 추대장을 전달했다. 추대장은 최 전 장관 아내인 원영일씨가 대신 받았다. 최 전 장관은 지난 1997년 뇌졸중으로 쓰러진 뒤 후유증으로 자택의 병상에 누워 있다. 추대장에는 “마침내 국민에 의한, 국민의 정부를 이 땅에 세웠다”는 내용의 1993년 2월 김 전 대통령의 취임사가 적혔다. 김영삼민주센터는 지난 3일 서울 동작구 국립현충원에서 열린 ‘영삼데이’(매달 3일 김 전 대통령을 기리기 위한 모임) 행사에서 최 전...",https://n.news.naver.com/article/newspaper/023/0003969958?date=20260410,기타,0.0005736533708042499,
중앙일보,[사진] 국조특위 ‘연어 술파티’ 재연,국회 ‘윤석열 정권 정치검찰 조작기소 의혹 사건 진상규명 국정조사특별위원회’ 소속 더불어민주당 간사 박성준 의원(왼쪽 둘째) 등이 9일 수원지검 인근 편의점에서 ‘당시 쌍방울 직원이 소주를 사서 생수병에 넣었다’는 주장을 재연하고 있다. [국회사진기자단]...,https://n.news.naver.com/article/newspaper/025/0003515264?date=20260410,기타,0.0005697793561139638,
중앙일보,"[Biz & Now] LG이노텍, 안전한 일터 실천 협약식","LG이노텍은 지난 8일 서울 마곡 본사에서 건강하고 안전한 일터 조성을 위한 ‘노경(노동조합·경영진) 공동 실천 협약식’을 개최했다고 9일 밝혔다. 문혁수 LG이노텍 사장과 이중일 노조위원장 등은 열린 소통·상호 신뢰를 바탕으로 안전한 일터 조성을 위한 최적의 방안을 함께 도출하고, 지역사회와 협력사의 안전과 건강을 위한 사회공헌 활동을 전개할 방침이다....",https://n.news.naver.com/article/newspaper/025/0003515248?date=20260410,기타,0.0005562260774856303,
매일경제,부동산 시장 '5월 9일 이후'가 걱정되는 이유 [사설],"정부가 다음달 9일까지 토지거래허가를 신청한 다주택자에게는 양도소득세를 중과하지 않기로 했다. 매물을 최대한 시장에 유도하기 위해 시간을 더 부여한 것이다. 그 영향으로 서울 집값은 다소 안정됐지만, 전월세 매물 부족이 심각한 상황이다. 5월 9일 이후 부동산 시장이 다시 불안해질 수 있다는 걱정이 나오는 이유다.정부가 9일 발표한 '다주택 양도세 중과 유예 종료 보완 방안'은 다주택자의 주택 매도를 최대한 끌어내기 위한 취지에서 나왔다. 현재 토지거래허가 구역에서 집을 팔려면 세입자 동의를 받아 해당 시군구청에 허가 신청을 해야 한다. 이후 약 3주간의 심사를 거쳐야 매매 계약을 체결할 수 있다. 양도세 중과 시점을 '매매 계약'이 아닌 '허가 신청' 시점으로 바꿔 3주가량의 말미를 준 것이다. 서울 집값...",https://n.news.naver.com/article/newspaper/009/0005663640?date=20260410,기타,0.0005502089851258497,
조선일보,“용돈 벌고 건강 챙기고” 98세 어르신도 걷는다 괴산군의 ‘걷기 열풍’,"충북 괴산 ‘걷다보니 통장부자’ 앱“아이구, 회장님, 서둘러요. 아직 3850보밖에 못 걸었단 말이에요. 7000보 채우려면 얼른 한 게임 더 돌아야 해요.”지난 1일 오후 충북 괴산군 괴산읍의 한 그라운드 골프장. 골프채를 휘두르던 김윤자(80)씨가 스마트폰 앱을 켜더니 울상을 지었다. “나는 벌써 1만 보 넘었어. 오늘도 오백 원 벌었구먼!” 옆에 있던 임원숙(72)씨가 껄껄 웃었다. 송권홍(78) 괴산군 그라운드 골프협회장은 “아니 골프를 치러 온 건지 걸으려고 온 건지 모르겠네”라고 했다.괴산 주민들이 골프 치는 내내 들여다본 건 ‘걷다보니 통장부자’ 앱이다. 괴산군이 지난 2월 시작한 건강 프로젝트다. 하루 7000보를 걸으면 현금처럼 쓸 수 있는 500포인트를 준다. 포인트는 지역사랑상품권 카드에...",https://n.news.naver.com/article/newspaper/023/0003969978?date=20260410,기타,0.0005490771124703758,
매일경제,"K9 자주포, 핀란드에 또 깃발 … 9400억원 규모 2차 계약 확정","1차 96문 이어 112문 수출방사청 ""韓방산 강점 또 입증""K방산 대표주자인 K9 자주포가 북유럽의 '강소국' 핀란드에서 또다시 수주 실적을 올렸다.9일 방위사업청은 대한무역투자진흥공사(KOTRA·코트라)가 헬싱키 현지에서 핀란드 국방부와 K9 자주포 112문을 수출하는 정부 간 거래(G2G) 2차 계약을 체결했다고 밝혔다. 계약액은 5억4600만유로(약 9400억원)다.이날 핀란드에서는 올리 루투 국방부 자원정책국장이 계약서에 서명했고, 현지 국방부와 군수·육군 사령부 고위급 인사가 다수 참여했다. 한국에서는 강경성 코트라 사장과 방산물자교역지원센터장, 손재일 한화에어로스페이스 대표, 김정하 주핀란드 대사가 참석했다. 이번 수주는 작년 8월 코트라와 한화에어로, 방사청, 현지 대사관 등이 참여한 '팀코리...",https://n.news.naver.com/article/newspaper/009/0005663862?date=20260410,경영,0.000537510825511548,
한국경제,"박태일 스타일리스트 ""판박이 'K출근룩' 그만, 매일 입어도 '멋'있는 옷 만들었죠""","'스타들의 스타일리스트' 박태일 브랜드 '테일던' 론칭정장만 입던 남성들스타일링 관심 없어한국 남성 핏 맞춤옷'마뗑킴'에 버금가는브랜드로 키울 것“아무 옷이나 막 걸쳐도 될 것 같은 남자 배우도 매일 아침 똑같은 고민을 합니다. ‘오늘 뭐 입지’ 하는 것이죠.”정해인, 송중기, 이동휘, 안재홍, 공명…. 남성 패션의 최전선에서 이름만 대면 알 만한 스타와 합을 맞춰온 박태일 스타일리스트(43·사진)는 “대한민국 3040 남성의 체형과 취향에 꼭 맞는 ‘비즈니스 웨어’의 새 기준을 만들어 나가겠다”고 강조했다. 그는 하고하우스가 론칭한 남성복 브랜드 ‘테일던(TAILDERN)’의 크리에이티브디렉터(CD)로 최근 합류했다. 테일던이라는 브랜드 이름에는 ‘테일러링’의 정교함과 ‘모던룩’이 주는 캐주얼함, 두 스타...",https://n.news.naver.com/article/newspaper/015/0005273054?date=20260410,기타,0.0005302356706285663,
한국경제,7년 만에 방북한 왕이…美北정상회담 조율하나,"김정은과 회동 가능성中, 美와 정상회담 앞두고북한발 리스크 관리 목적北, 미사일에 집속탄 탑재 시험왕이 중국 외교부장(장관)이 약 7년 만에 북한을 찾았다. 다음달 미·중 정상회담을 앞두고 한반도 문제를 둘러싼 북·중 간 사전 조율에 나선 것이라는 분석이 나온다. 북·중 관계는 지난해 정상회담 이후 고위급 교류가 활발해지고, 열차 항공 등 교통편이 재개되는 등 밀착 흐름이 뚜렷해지고 있다.조선중앙통신에 따르면 왕 부장은 북한 외무성 초청으로 9일 1박2일 일정으로 평양을 방문했다. 왕 부장의 방북은 2019년 9월 이후 처음이다. 이번 방북 땐 최선희 북한 외무상과 회담할 가능성이 유력하게 거론된다. 북·중 외교장관 회담은 지난해 9월 최 외무상이 베이징을 방문한 이후 7개월 만이다. 김정은 국무위원장을 예...",https://n.news.naver.com/article/newspaper/015/0005273152?date=20260410,기타,0.0005289968048306683,
동아일보,천천히 앉았다가 일어나 보세요,9일 오후 서울 금천구 가산동에 있는 상록경로당에서 보건소 직원들이 어르신들의 균형 감각을 측정하고 있다. 금천구 독산보건지소는 지난 달부터 ‘찾아가는 건강관리 데이(Day)’를 운영하며 지역 주민 건강관리를 지원하고 있다....,https://n.news.naver.com/article/newspaper/020/0003711323?date=20260410,기타,0.0005116319461910337,
동아일보,축구대표팀 유니폼 구경해볼까,9일 서울 강남구 나이키 강남 플래그십 스토어를 찾은 시민들이 대한민국 축구대표팀 안방 유니폼을 둘러보고 있다....,https://n.news.naver.com/article/newspaper/020/0003711242?date=20260410,기타,0.0005102332825574007,
매일경제,"""안전기술 선도기업 육성""…현대건설 7곳 선정해 협업","공모전 통해 우수기업 뽑아현대건설이 '2026 H-Safe 오픈이노베이션 챌린지(Open Innovation Challenge)' 공모전을 열고 건설 안전 혁신 기업 7곳을 최종 선정했다고 9일 밝혔다.이번 공모전은 정부와 지방자치단체, 민간 건설사가 협력해 건설 현장 내 안전사고를 예방하고자 마련됐다.공모전에는 현대건설과의 협업을 희망하는 스타트업·중소기업 110곳이 지원했다. 안전 혁신 기술 부문(건설파트너), 안전 장비 부문(엔키아), 안전 문화 부문(비욘드알·크랩스), 보건·환경 부문(무아베모션·휴먼앤스페이스·파스칼) 등 4개 부문에서 7개 기업이 선발됐다.선발된 기업은 이달부터 6월까지 약 3개월간 현대건설 안전품질본부와 함께 기술 및 서비스 실증을 공동 추진한다.[손동우 기자]...",https://n.news.naver.com/article/newspaper/009/0005663678?date=20260410,기타,0.0005075397772204556,
한국경제,"3.1조원 삼성전자 지분…홍라희, 블록딜 성공","홍라희 리움미술관 명예관장이 9일 3조1000억원 규모의 삼성전자 지분 블록딜(시간 외 대량 매매)에 성공했다. 블록딜과 중동 정세 불안 여파에 삼성전자 주가는 3.09% 하락했다.홍 명예관장 측은 이날 개장 전까지 삼성전자 주식 1500만 주(0.25%)를 블록딜로 모두 처분했다. 전날부터 진행된 기관투자가 대상 수요예측 결과 매각가는 전날 종가(21만500원)에 할인율 2.5%를 적용한 20만5237원으로 정해졌다. 이에 따른 총처분 규모는 3조786억원이다. 이번 거래는 한국 자본시장에서 역대 최대 규모의 블록딜로 알려졌다. 씨티그룹글로벌마켓증권과 뱅크오브아메리카(BoA), JP모간, UBS, 신한투자증권이 주관을 맡았다.홍 명예관장은 지난 1월 초 신한은행과 유가증권 처분 신탁계약 체결 당시 ‘세금 ...",https://n.news.naver.com/article/newspaper/015/0005273097?date=20260410,경영,0.0005073428059942929,
조선일보,"구청장 하다가 ‘명픽’… 정원오, 3선 중진 둘 꺾었다","與 서울시장 후보로 확정더불어민주당 서울시장 후보에 선출된 정원오 전 성동구청장은 현역 3선 중진인 박주민·전현희 의원을 상대로 과반을 득표해 본선행을 확정했다. 중앙 정치 경험이 거의 없는 기초단체장 출신이 작년 말 ‘명픽(이재명 대통령의 선택)’으로 주목 받으며 거대 여당의 서울시장 후보로 선출된 것이다.정 후보는 9일 후보 확정 뒤 페이스북에 “이번 선택은 하나 된 민주당으로 서울에서 반드시 승리하라는 준엄한 명령”이라며 “오세훈 10년의 무능을 심판하고, 이재명 정부의 성공을 서울에서 반드시 완성하겠다”고 했다. 또 “민주당의 전통과 정신으로 더 나은 서울을 만들겠다”며 “시민이 주인이고 세금이 아깝지 않은 서울, 기회가 넓어지고 시간을 평등하게 누리는 서울, 경쟁력과 미래 비전이 살아나는 서울을 만...",https://n.news.naver.com/article/newspaper/023/0003969995?date=20260410,기타,0.0005020142680135794,
매일경제,"풍산 ""탄약 사업 매각 안할것""","한화에어로 ""인수 검토 중단""풍산의 탄약 사업 매각과 한화에어로스페이스의 인수 검토가 최종 무산됐다. 양사가 공시를 통해 매각설을 공식 부인함에 따라 그간 제기됐던 방산업계 대형 인수·합병(M&A)은 없던 일이 됐다.9일 풍산은 공시를 통해 방산 부문 매각을 검토하지 않는다고 밝혔다. 그동안 시장에서는 풍산이 수익성이 높은 탄약 사업을 분리 매각할 것이라는 관측이 지속적으로 제기돼왔으나, 사측이 이를 직접 부인한 것이다. 유력한 인수 후보로 거론되던 한화에어로스페이스 역시 같은 날 공시를 내고, 풍산 방산 부문 인수를 검토했으나 현재는 이를 중단했다고 밝혔다.하지만 양사가 매각 및 인수 의사가 없음을 명확히 함에 따라 관련 시장의 추측은 일단락될 것으로 보인다. 이번 발표로 양사는 기존의 독자적인 사업 체제...",https://n.news.naver.com/article/newspaper/009/0005663776?date=20260410,경영,0.0005005767735314661,
한국경제,부산 '2026년 명문향토기업' 발굴,"영남 브리프부산시는 지역 경제 발전에 기여한 대표 기업을 발굴하고 지원하는 ‘2026년 명문향토기업’을 공개 모집한다고 9일 밝혔다. 선정 대상은 부산에 본사를 둔 기업 중 업력(20년 이상), 상시 종업원 수(100명 이상), 매출(200억원 이상) 등의 기준을 충족한 곳이다....",https://n.news.naver.com/article/newspaper/015/0005273082?date=20260410,경영,0.0004958441072346557,
동아일보,"인제대, 의료기기 검증 전문가 키운다",5년간 국비 32.5억 원 지원 받기로대학원 전공 만들어 석박사 양성인제대가 의료기기 분야 규제과학 전문가 양성에 나선다. 새로운 의료기기가 시장에 안전하게 시판될 수 있게 기술을 검증하고 새로운 기준을 만드는 석박사급 인재를 길러낸다.인제대는 식품의약품안전처가 주관하는 ‘의료기기 규제과학 인재양성 사업’에 동남권 대학 중 유일하게 선정돼 5년 동안 32억5000만 원의 국비를 지원받는다고 9일 밝혔다. 인제대는 사업비를 활용해 ‘의료기기 규제과학’과 ‘인공지능(AI) 융복합 규제과학’ 등의 전공을 대학원에 신설해 국비 지원 기간 120명의 전문가를 양성할 예정이다.규제과학이란 식품·의약품·의료기기 등 인체 적용 제품의 안전성과 품질을 검증하기 위한 평가 기준과 방법 등을 개발하는 학문을 뜻한다. 기술 발전...,https://n.news.naver.com/article/newspaper/020/0003711250?date=20260410,업계,0.0004771078343426023,
동아일보,대전시 “야간경관 시설 운영 일시 중단”,"중동 지역 석유 공급 불안 여파도마교 야간경관 사업 현장 점검대전시는 3대 하천 야간경관 조성계획에 따라 서구 도마교 야간경관 사업 현장 점검에 나섰다고 9일 밝혔다.시는 ‘대전의 빛’ 3대 하천 야간경관 조성계획의 일환으로 목척교, 한샘대교 등 지역 내 14개 교량에 경관 시설을 설치·운영하고 있으며, 하천 중심의 야간 경관을 확대하고 있다. 서구·중구·대덕구를 통과하는 유등천 구간은 버드나무가 많은 것이 특징이다. 시는 2023년 대화대교와 한샘대교에 20억 원을 들여 경관조명을 설치했다. 2024년에는 버드내다리와 태평교에 12억 원을 투입해 경관조명을 설치했고, 올해는 7억 원을 들여 도마교 야간경관 사업을 완료했다.도마교 야간경관은 봄(연두), 여름(파랑), 가을(노랑), 겨울(보라)을 상징하는 색...",https://n.news.naver.com/article/newspaper/020/0003711301?date=20260410,기타,0.00047710507164024866,
한국경제,"마리아 포로 회장 ""가구는 공간의 스토리텔러…아트 바젤서도 존재감 충분""","마리아 포로 회장 독점 인터뷰디자인의 가치가 도시 재생과 서비스 혁신으로 확장되며 다층적인 산업의 이익을 견인하는 곳. ‘살로네 델 모빌레.밀라노’의 마리아 포로 회장과의 독점 인터뷰를 통해 박람회의 미래 전략과 올해 결정적 장면을 들어봤다.▷올해 가장 눈에 띄는 변화는 ‘살로네 라리타스’의 론칭이다. 새로운 시도의 비하인드 스토리가 궁금하다.“디자인 환경의 근본적인 지각 변동을 포착하며 탄생했다. 수집 가능한 디자인과 예술, 건축 간 탈경계화가 가속화하고 있다. 한정판 작품들은 개인의 소장 가치 이상의 의미를 지닌다. 문화적 깊이와 장인 정신, 작품의 독보적인 내러티브를 최우선 기준으로 삼았다. 박람회라는 거대 생태계와 조화를 이루면서도 희소성을 각인하는 것에 집중했다.”▷이탈리아의 3F(퍼니처, 패션, ...",https://n.news.naver.com/article/newspaper/015/0005273055?date=20260410,경영,0.0004746874899435362,
동아일보,서초역사거리 ‘천년향’ 봄맞이 목욕,서초역사거리 ‘천년향’ 봄맞이 목욕 9일 서울 서초구 서초역사거리 중앙 녹지대에서 수목 관리자가 900여 년의 역사를 지닌 ‘서초역 향나무’를 물로 세척하고 있다. 높이 18m에 달하는 서울 최고령 향나무는 1968년 서울시 보호수로 지정됐다....,https://n.news.naver.com/article/newspaper/020/0003711289?date=20260410,기타,0.000472390081088871,
한국경제,서초 '오티에르 반포' 7월 집들이,"입주 단지 클로즈업로비에 들어서자 인공지능(AI)이 날씨와 시간대에 따라 고른 음악이 흘러나온다. 커뮤니티 시설의 입구 역할을 하는 이곳은 2개 층 높이 복층 구조다. 호텔 로비를 연상시키는 약 8m 층고 덕에 채광과 개방감이 뛰어나다. 커뮤니티 시설 예약을 위해 로비 벽면에 마련된 키오스크 앞에 서자 안면인식 기술로 입주민 여부를 확인한다.지난 8일 포스코이앤씨의 하이엔드 ‘오티에르’ 첫 입주 단지인 서울 서초구 잠원동 ‘오티에르 반포’(사진)를 찾았다. 지하철 7호선 반포역과 인접해 있다.단지는 지하 4층~지상 20층, 2개 동, 총 251가구 규모다. 올 7월 입주 예정인 후분양 단지다. 오는 13일 86가구에 대한 1순위 청약을 받는다. 전용면적 84㎡ 분양가가 27억5000만원대로 시세를 고려하면 ...",https://n.news.naver.com/article/newspaper/015/0005273075?date=20260410,기타,0.00047086152959344727,
매일경제,철도 뚫리면 수서 10분대 … 경기 광주 뜨나,"수서·모란 경유 수서~광주선올해 착공, 2030년 개통 추진경강선 연장·GTX-D도 확충대규모 공원특례사업도 진행이달 신축 롯데캐슬 분양 주목저평가됐던 아파트값 기대감강남·판교와 가깝다는 이점에도 불편한 교통 여건 때문에 저평가됐던 경기 광주시 부동산 시장이 새롭게 주목받고 있다. 수서광주선 등 광역·일반 철도 사업이 단계적으로 추진되면서 서울 강남권과 수도권 전역을 연결하는 철도망의 중심축이 될 수 있다는 기대감이 높아지고 있기 때문이다. 면적만 51만㎡(약 15만평)에 달하는 대규모 민간공원 특례사업도 진행 중이라 공(원)세권으로서 가치도 올라가는 모습이다.9일 부동산업계에 따르면 경기 광주시 일대에서는 수서광주선, 경강선 연장(계획), 수도권광역급행철도(GTX)-D노선(계획) 등 여러 광역철도망 사업이...",https://n.news.naver.com/article/newspaper/009/0005663675?date=20260410,경영,0.00046994748157589073,
동아일보,"개성 다른 피아노 자매, 환상의 선율 어울림","세계적 피아니스트 佛 라베크 자매26일 서울-28일 강릉서 감동 선사“비결 같은 건 없어요. 기적과도 같다고 할 수 있죠. 핵심은 음악을 함께 만들고 연습하고, 새로운 레퍼토리를 배우고자 하는 열망을 잃지 않는 것입니다.” 프랑스 출신의 세계적인 피아니스트 자매인 카티아(76), 마리엘(74) 라베크는 동아일보 서면 인터뷰에서 약 반세기 동안 듀오를 유지해올 수 있었던 이유를 이렇게 설명했다. 이들은 26일 서울 LG아트센터, 28일 강원 강릉아트센터에서 미국 현대음악의 거장인 필립 글래스가 작곡한 ‘장 콕토 3부작’을 연주한다. 두 사람의 단독 내한 리사이틀은 2008년 이후 18년 만이다.장 콕토 3부작은 프랑스 시인이자 영화감독 장 콕토(1889∼1963)의 영화 ‘미녀와 야수’, ‘오르페’, ‘앙팡 ...",https://n.news.naver.com/article/newspaper/020/0003711294?date=20260410,기타,0.0004577661305782311,
동아일보,[인사]출판문화산업진흥원장 김승수씨,"한국출판문화산업진흥원장에 김승수 씨(57·사진)가 9일 임명됐다. 전북대 정치외교학과를 졸업한 김 신임 원장은 전북 전주시장 및 전국책읽는도시협의회 초대 회장을 지냈으며, 한국도서관협회 발전 자문위원으로 활동했다. 임기는 3년....",https://n.news.naver.com/article/newspaper/020/0003711327?date=20260410,기타,0.0004508713334434738,
한국경제,"""우리 배 좀 먼저 빼달라""…각국 정상 외교전 치열","다카이치·마크롱, 이란과 통화美, 韓·日 등에 '책임분담' 요구세계 각국 정상들이 호르무즈해협에 발이 묶인 자국 선박과 국민을 빼내기 위한 외교전에 들어갔다. 다카이치 사나에 일본 총리, 에마뉘엘 마크롱 프랑스 대통령 등이 앞다퉈 마수드 페제시키안 이란 대통령에게 전화를 걸었다.9일 아사히신문에 따르면 다카이치 총리는 페제시키안 대통령과 전날 25분간 긴급 전화 회담을 했다. 도널드 트럼프 미국 대통령이 휴전을 발표한 직후다. 지난 2월 28일 미국·이스라엘의 이란 공습 이후 두 정상 간 첫 소통이다.다카이치 총리는 전화 회담 후 기자단에 “외교를 통해 조기에 최종적인 합의에 이르기를 기대하고 있다”며 “양 정상은 계속해서 의사소통을 이어가기로 의견을 모았다”고 밝혔다. 다카이치 총리는 또 “호르무즈해협은 ...",https://n.news.naver.com/article/newspaper/015/0005273104?date=20260410,기타,0.0004437147954505329,
동아일보,"수영로교회, 부산시에 어린이병원 후원금 1.5억 기탁","초록우산부산지역본부는 부산 수영로교회가 기탁한 후원금 1억5000만 원을 부산시에 전달했다고 9일 밝혔다. 수영로교회 성도들이 헌금으로 마련한 후원금은 2028년 개원하는 부산어린이병원의 의료기기 확충과 취약계층 소아·청소년 환자의 치료비 등에 사용될 예정이다.부산어린이병원은 연제구 거제동 부산의료원 부지에 지하 3층, 지상 3층 규모로 건립된다. 50병상 규모로 소아청소년과와 소아정신건강의학과, 재활의학과 등 5개 진료과를 운영한다. 24시간 응급 대응 체계와 단기 돌봄 서비스도 제공할 예정이다....",https://n.news.naver.com/article/newspaper/020/0003711330?date=20260410,기타,0.000426892741810807,
한국경제,구로 온수역 43층 2071가구…'직·주·락 생활거점'으로 개발,"서울 동작구 신대방삼거리역(지하철 7호선)과 구로구 온수역(1·7호선) 일대가 각각 업무와 주거·상업시설이 결합한 ‘직·주·락 생활거점’으로 개발된다.서울시는 신대방삼거리역 일대(대방동 393의 66)를 제2·3종 일반주거지역에서 준주거·근린상업지역으로 용도지역을 상향하는 방안을 추진하겠다고 9일 발표했다. 대상지는 노후 저층 주거지 밀집 지역으로 개발 필요성이 꾸준히 제기돼 왔다. 지난해 12월 도시계획위원회 심의를 거쳐 정비계획 결정고시를 앞두고 있다. 신대방삼거리역 5번 출구를 다른 곳으로 옮기고 에스컬레이터를 설치해 보행 편의성도 강화한다.정비계획 확정 후 통합심의로 인허가 절차를 추진해 2036년까지 공동주택 792가구를 공급하기로 했다. 공공산후조리원, 통합교육지원센터를 설치해 아동·청소년 돌봄과...",https://n.news.naver.com/article/newspaper/015/0005273068?date=20260410,기타,0.00041985671794493503,
한국경제,"'진술회유 의혹' 박상용…2차특검, 피의자 전환",직무정지 처분 사흘 만에 입건권창영 2차 종합 특별검사팀이 ‘쌍방울 대북송금 진술 회유 의혹’으로 고발된 박상용 인천지방검찰청 부부장검사를 피의자로 입건하고 출국금지 조치했다. 법무부가 박 검사의 직무를 정지한 지 사흘 만이다. 종합특검은 9일 언론 공지를 통해 “박 검사 고발장이 제출돼 피의자로 입건했고 출국금지 조치를 했다”고 밝혔다.박 검사는 수원지검에서 대북송금 사건을 수사할 당시 조사실에서 이화영 전 경기도 평화부지사 등에게 연어회와 술 반입을 허용하고 이재명 대통령을 기소하기 위해 진술을 회유했다는 의혹을 받는다. 특검팀은 이번 수사의 본질을 단순한 진술 회유를 넘어선 ‘수사기관 권한 오남용 및 국정농단’으로 규정하고 있다. 윤석열 정부 당시 대통령실과 국가정보원이 이 전 부지사의 검찰 수사 과정...,https://n.news.naver.com/article/newspaper/015/0005273118?date=20260410,기타,0.0004172540682087139,
한국경제,"홍콩, 도심 속 저택…초대장을 받다","아트바젤 문화 플랫폼 된 '로즈우드 홍콩' 호텔아티스트와 협업으로도시와 예술 연결 도와네덜란드 작가 프랭키 작품데이미언 허스트 회화 등호텔 곳곳에 설치 '눈길'홍콩의 심장부를 고요히 흐르는 빅토리아 하버. 잔잔한 물결이 이는 항구와 달리 그 풍경을 마주한 호텔 로비는 분주한 리듬으로 움직인다. 잘 정돈된 머리에 화려한 의상을 차려입은 사람들이 서로를 반기며 인사를 나눈다. 쉴 새 없이 오가는 리무진과 택시가 사람들을 실어 나른다. 지난 3월 ‘아트 먼스(Art Month)’를 맞은 홍콩 침사추이 ‘로즈우드 홍콩’의 풍경이다.매년 3월이면 홍콩은 도시 전체가 하나의 전시장이 된다. 글로벌 미술 장터 아트바젤이 열리는 주간을 중심으로 미술관과 경매사, 갤러리까지 도시 전역이 아트를 중심으로 움직이는 ‘미술의 시...",https://n.news.naver.com/article/newspaper/015/0005273064?date=20260410,기타,0.00040473966967564284,
