신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
동아일보,행복에 대한 ‘청소년의 시선’ 505편,"‘청소년미디어대전’ 내일 개막영화 등 6개 부문서 50편 수상국내 최대 규모의 청소년 미디어 축제인 ‘대한민국청소년미디어대전’이 열린다.서울시는 29일부터 30일까지 이틀간 ‘대한민국청소년미디어대전’을 개최한다고 27일 밝혔다. 올해로 25회를 맞은 미디어대전은 서울시가 주최하고 시립청소년미디어센터가 주관하는 행사다.올해 미디어대전은 ‘행복’을 주제로, 청소년들이 바라보는 행복의 모습을 미디어로 다양하게 표현할 수 있도록 기획됐다. 영화, 다큐멘터리, 공익광고, 애니메이션, 사진, 트렌드 미디어 등 6개 부문에서 총 505편의 작품이 접수됐다.출품작 가운데 분야별 전문가 심사위원과 청소년 심사위원단의 심사를 거쳐 총 50편의 수상작이 최종 선정됐다. 수상자들에게는 서울시장상과 여성가족부 장관상, 한국영상자료...",https://n.news.naver.com/article/newspaper/020/0003677883?date=20251128,기타,0.001101135,
조선일보,"“집값 오른다고 세금 올리더니, 환율 오른다고 서학개미 때려”","정부 ‘양도세 인상 카드’ 만지작에“정부 책임을 왜 전가하나” 불만“부동산도, 환율도 ‘세금 몽둥이’만 휘둘러” 의견도정부가 치솟는 환율 방어를 위해 서학 개미(해외에 투자하는 내국인 투자자)에 대한 추가 과세 가능성을 언급하자, 서학 개미들이 크게 술렁이고 있다. 정부가 환율 상승의 책임을 온전히 서학 개미들에게만 지우고 있는 것 아니냐는 게 불만의 골자다. 현재는 해외 주식을 팔아 연간 250만원이 넘는 수익을 내면 지방소득세를 포함해 22%의 양도소득세를 내야 한다.구윤철 경제부총리 겸 기획재정부 장관은 26일 환율 관련 기자간담회에서 해외 주식 양도세를 강화할 수도 있느냐는 질문에 “세제 활용 도구는 현재로서는 검토하고 있지 않다”면서도 “정책이라는 것은 무조건 ‘된다, 안 된다’가 아니라 여건이 되...",https://n.news.naver.com/article/newspaper/023/0003943474?date=20251128,경영,0.00108978,
동아일보,"“트럼프, 다카이치에 ‘中 자극 말라’ 조언”","WSJ “대만 관련 발언 톤 조절” 주장트럼프, 선거앞 대두 中수출 공들여中과 갈등 日, 美도움 못받을까 우려도널드 트럼프 미국 대통령이 다카이치 사나에(高市早苗) 일본 총리에게 “대만 주권 문제로 중국을 자극하지 말라”고 조언했다고 월스트리트저널(WSJ)이 미국과 일본 당국자를 인용해 26일 전했다. 트럼프 행정부가 중국과의 무역 협상에 공을 들이면서 핵심 동맹국인 일본에 중국과의 갈등 자제를 요구한 것이란 해석이 나온다. 일본에선 중국과의 갈등 국면에서 미국으로부터 도움을 얻지 못할 수 있다는 우려가 커지고 있다.WSJ에 따르면 트럼프 대통령은 25일 다카이치 총리와의 통화에서 대만 관련 발언의 톤을 조절하는 게 좋겠다고 조언했다. 일본 교도통신도 일본 당국자를 인용해 “통화는 대만 문제를 둘러싼 중일 ...",https://n.news.naver.com/article/newspaper/020/0003677864?date=20251128,경영,0.001085311,
조선일보,[황유원의 어쩌다 마주친 문장] [57] 작별 인사,"낙엽을 모아둔 자루들이 거리 곳곳에 눈에 띌 때예요.작별 인사를 하는 마음으로 주변에서 발견해보세요.-김신지의 ‘오늘의 제철 행복’ 일력 중에서가을 단풍이 막바지에 이르며 곳곳에 낙엽 자루가 보인다. 매일 낙엽을 쓸어야 하는 분들께는 죄송한 말이지만, 너무 빨리 자루에 담겨버리는 단풍을 보면 아쉬움도 든다. 낙엽 길을 거닐며 올해에 작별 인사를 건넬 시간이 줄어드는 게 너무 잘 보여서. 그럴 때면 뒷산으로 향한다. 산에서도 큰길의 낙엽은 금세 치워지지만 외진 샛길의 낙엽은 그대로다.그런데 평소에 눈 감고도 갈 수 있다고 생각했던 길이 수북한 낙엽으로 사라지고 말았다. 순간 엉뚱한 길로 가고 말았는데, 이미 길이 사라진 상황에서 원래 길을 찾겠다는 것도 바보 같았다. 길이었던 곳도 금방 길 아닌 곳이 되고, ...",https://n.news.naver.com/article/newspaper/023/0003943625?date=20251128,기타,0.00108295,
동아일보,서울 아파트값 상승폭 한주만에 다시 둔화,"0.2%→0.18%… “관망세 여전”거래 위축에도 가격 상승은 지속10·15 부동산 대책 시행 이후 지난주 처음 확대됐던 서울 아파트 매매 가격 상승 폭이 이번 주 다시 둔화됐다.27일 한국부동산원이 발표한 11월 넷째주 주간 아파트 가격 동향에 따르면 서울 아파트 매매가는 전주(0.2%) 대비 0.18% 올랐다. 지난주 상승 폭이 11월 둘째 주(0.17%)보다 확대된 뒤 다시 줄어들었다.한강벨트인 성동구(0.43→0.32%)를 비롯해 마포구(0.20%→0.18%), 광진구(0.18%→0.07%), 강동구(0.22%→0.20%), 양천구(0.34%→0.25%) 등의 상승 폭이 줄어들었다. 강남권에서도 강남구(0.24→0.23%), 서초구(0.23→0.22%)로 상승세가 소폭 둔화됐다.다만 10·15 대책 ...",https://n.news.naver.com/article/newspaper/020/0003677804?date=20251128,기타,0.001082497,
한국경제,은행 문자 한 통에 '소름'…1년 만에 통장 보고 깜짝 놀랐다,주담대 최저금리 年 4%대금리 동결에도…주담대 이자부담 1년새 최대한 달 새 0.4%P 오른 국민銀13개월 만에 최고치 찍어신한·하나·카뱅도 잇따라 올려은행채 금리 급등 반영한 영향정부 압박에 가산금리는 안 올라한국은행이 6개월째 기준금리를 동결했지만 은행권 주택담보대출 금리는 최근 1년 새 가장 높은 수준으로 치솟았다. 정부의 확장재정과 한은의 매파적 모습으로 주담대 원가에 해당하는 채권 금리가 급등했기 때문이다. 당분간 기준금리의 추가 인하를 기대하기 어려운 만큼 은행권 주담대 금리가 더 오를 가능성이 높다는 분석이 나온다.27일 금융권에 따르면 국민은행은 금리가 5년 간격으로 바뀌는 주기형(고정형) 주담대 금리를 연 4.15~5.55%로 책정했다. 지난달 27일(연 3.75~5.15%)과 비교하면 한 ...,https://n.news.naver.com/article/newspaper/015/0005217143?date=20251128,경영,0.001076705,
한국경제,"""AI가 필기·요약 다해줘""…강의실서 앱 켜놓고 딴짓","AI가 바꾼 대학 강의실…뿌리째 흔들리는 대면 수업AI앱 20대 이용자 3년새 947%↑강의 녹음본 텍스트 파일로 변환예상 문제까지 알아서 뽑아줘수업 안 가고 녹음본 사서 공부도""대학 수업 본질적 기능 약화""AI로 비대면·자율 학습 확산사제간 소통·학생간 교류 실종지난 21일 서울의 한 대학 강의실. 수강생 70명가량 중 상당수가 노트북과 태블릿을 펼쳐둔 채 강의와 무관한 작업에 몰두하고 있었다. 휴대폰으로 강의를 녹음하면서 다른 수업 과제를 하거나 인터넷 쇼핑을 하는 모습도 눈에 띄었다.인공지능(AI) 기반 학습 도구의 확산으로 대학 강의실 풍경이 달라지고 있다. 강의 음성만 녹음하면 AI가 요약본, 정리 노트, 예상 문제까지 만들어줄 정도로 기술이 발전하자 학생들은 더 이상 수업을 듣고 필기하는 데 시간...",https://n.news.naver.com/article/newspaper/015/0005217172?date=20251128,기타,0.00106831,
매일경제,신축 국평 분양가 6억대 … 남양주 왕숙 내달 청약,"3기신도시 분양 본격화881가구 내달 8일부터 접수수도권 3기 신도시인 경기도 남양주시 왕숙지구에서 공공분양 공급이 본격화한다.국토교통부와 한국토지주택공사(LH)는 27일 3기 신도시 남양주왕숙 A-24블록·B-17블록(조감도)에 입주자모집공고를 냈다고 밝혔다.이번에 공급되는 물량은 총 881가구로 사전청약 물량 629가구, 특별공급·일반공급 물량 252가구로 구성됐다.분양 가격은 인근 시세보다 낮은 3.3㎡당 1880만원으로 정해졌다. A-24블록 55㎡형은 평균 4억6000만원대, B-17블록 74㎡형은 평균 5억6000만원대, 84㎡형은 평균 6억4000만원대다.오는 12월 8일 접수가 시작되며 12월 23일부터 24일까지 당첨자 발표가 진행된다. 입주 예정 시기는 2028년 12월이다.사전청약 당첨자...",https://n.news.naver.com/article/newspaper/009/0005597447?date=20251128,기타,0.001041557,
동아일보,[광화문에서/최예나]현실과 동떨어진 고교학점제… 이제라도 개선책 마련 서둘러야,"70.0% vs 4.6%.주체가 다른 두 조사에서 ‘고교학점제의 최소 성취수준 보장 지도가 학생에게 도움이 됐느냐’는 같은 질문에 교사들이 ‘그렇다’고 응답한 비율이다. 70.0%는 교육부가 실시한 설문조사 결과이고, 4.6%는 교원 3단체(한국교원단체총연합회, 교사노조연맹, 전국교직원노동조합)가 실시한 조사 결과다. 선택과목의 다양성과 만족도에 대한 질문에도 교육부 설문조사에서는 65.0%, 교원 3단체 조사에서는 17.5%만 ‘그렇다’고 답했다. 기본적으로는 설문조사 설계가 어떻게 됐는지를 따져 봐야 하겠지만, 올 3월부터 고1에 도입된 고교학점제를 두고 현장에서 인식의 차이가 얼마나 큰지 보여준다.교육부는 설문조사 수치만 공개했지만 교원 3단체는 교사들의 서술형 답변도 내놨다. “아직 무엇을 좋아하는지...",https://n.news.naver.com/article/newspaper/020/0003677786?date=20251128,기타,0.00100143,
매일경제,캄보디아 '코리아 전담반' 첫 성과,"한국인 사기조직 17명 덜미노쇼·대리 구매로 35억 챙겨캄보디아에서 활동 중이던 '노쇼(예약 취소), 대리 구매' 온라인 사기 범죄조직이 한국 정부와 캄보디아 당국의 공조로 검거됐다.27일 국가정보원에 따르면 정부는 현지 당국과 협력해 시아누크빌에 있는 해당 조직의 본거지를 지난 13일 급습해 한국인 조직원 17명을 붙잡았다. 이는 지난달 한·캄보디아 정상회담 합의로 출범한 '대한민국 국민을 위한 캄보디아·한국 공동 전담반(코리아 전담반)'이 낸 첫 성과다.이번에 적발된 범죄조직은 한국인을 비롯한 외국인들로 꾸려졌고, 지난 5월부터 현재까지 국내 소상공인 1만5000여 명에게서 약 35억원을 가로챈 것으로 확인됐다고 국정원은 설명했다.이들은 최근 사회문제로 불거졌던 '노쇼, 대리 구매' 기법으로 범죄 이익을...",https://n.news.naver.com/article/newspaper/009/0005597496?date=20251128,기타,0.000998254,
한국경제,"제너럴아이디어 ""디자이너 브랜드 1호 상장사 될 것""","최범석 포이닉스 대표의 도전국내 첫 '뉴욕 패션위크' 진출동대문서 시작해 SPA 브랜드 출시""IPO 성공해 디자이너 희망될 것""동대문 의류상 출신으로 시작해 세계적인 디자이너로 성장한 최범석 포이닉스 대표(사진). 2009년 한국 디자이너 최초로 세계 4대 패션쇼인 ‘뉴욕 패션위크’에 진출해 한국인 중 가장 많은 17회 초청받았다. 미국 뉴욕에 완전히 정착한 뒤 2018년 돌연 귀국해 제조직매형의류(SPA) 브랜드 ‘제너럴아이디어’를 선보였다. 고가의 마니아용 의류 대신 누구나 입을 수 있는 옷을 만드는 기업가로 변신한 것이다.한국 출신 디자이너로 최초의 역사를 내리 써온 최 대표가 새로운 도전에 나섰다. 이르면 내년, 늦어도 2027년에 포이닉스를 국내 증시에 상장하는 프로젝트를 시작했다. 최 대표는 지난...",https://n.news.naver.com/article/newspaper/015/0005217177?date=20251128,경영,0.00099447,
한국경제,"호현 센트럴 아이파크, 동마다 독립된 공간 확보…녹지 조경 우수","2025년 하반기 한경 주거문화대상평면혁신HDC현대산업개발HDC현대산업개발이 경기 안양시에서 선보인 ‘호현 센트럴 아이파크’가 2025년 하반기 한경주거문화대상에서 평면 혁신 부문 대상을 받았다. 단지 내 동마다 독립된 공간을 넣고 입주민 편의를 고려해 보행자 동선을 짜는 등 차별화된 단지 설계와 조경 계획을 적용한 점이 높은 평가를 받았다.만안구 박달2동에 들어서는 이 단지는 지하 2층~지상 최고 29층, 7개 동, 총 507가구(전용면적 55~84㎡)로 이뤄진다. 모든 가구가 남동·남서향 위주로 배치된다. 채광과 환기를 고려해 판상(-)형으로 설계됐다. 전용 55㎡·59㎡ 타입은 3베이(방 2칸과 거실 전면 향 배치), 전용 84㎡ 타입은 4베이(방 3칸과 거실 전면 향 배치) 구조를 적용해 일조권의 효...",https://n.news.naver.com/article/newspaper/015/0005216973?date=20251128,기타,0.000988997,
매일경제,대학생 필수 앱 '굿노트' … AI 달고 기업까지 잡는다,"스티븐 챈 CEO 인터뷰月 2500만명 쓰는 필기 앱인공지능 서비스 대폭 추가""협업 기능으로 업무 혁신""대학생의 필수 애플리케이션(앱)으로 통하는 '굿노트'가 인공지능(AI) 기능을 대거 추가하며 'AI 노트'로 변신했다. AI가 문서 정리는 물론 아이디어 도출을 돕는 형태로 확장되면서 학생부터 기업까지 고객 마음을 사로잡고 있다. 스티븐 챈 굿노트 최고경영자(CEO·사진)는 최근 매일경제와 인터뷰하면서 ""앞으로 굿노트는 사고를 도와주는 '싱킹 파트너' 역할을 하게 될 것""이라고 강조했다.2011년 대학 재학 시절 수학 공식을 필기하기에 적합한 디지털 노트를 만들기 위해 굿노트를 처음 개발한 챈 CEO는 현재 전 세계 170여 개국에서 월간 활성 이용자(MAU)를 2500만명 이상 보유한 글로벌 1위 필기 ...",https://n.news.naver.com/article/newspaper/009/0005597404?date=20251128,경영,0.000976843,
조선일보,박물관·미술관이 한곳에… 인천 ‘뮤지엄파크’ 내달 착공,"인천시 “2028년 개관 목표”오늘 뮤지엄파크 관련 정책 포럼인천에 박물관과 미술관, 예술공원을 갖춘 복합문화시설인 ‘인천뮤지엄파크’가 생긴다. 다음 달 착공해 2028년 개관할 예정이다. 인천은 인구가 300만명이 넘는 광역시지만 전국 광역시 중 유일하게 시립미술관이 없다.27일 인천시에 따르면, 뮤지엄파크는 미추홀구 학익동 4만1170㎡(약 1만2000평) 부지에 지하 1층, 지상 2층 연면적 3만8889㎡ 규모로 만든다. 경기 과천에 있는 국립현대미술관과 비슷한 규모다. 총 예산은 2415억원이다.유정복 인천시장은 “인천은 그동안 인구나 경제 규모에 비해 문화 시설이 부족했다”며 “뮤지엄파크가 생기면 서울이나 경기도에 가지 않고도 좋은 전시를 자주 볼 수 있게 될 것”이라고 말했다.뮤지엄파크는 국내 최...",https://n.news.naver.com/article/newspaper/023/0003943682?date=20251128,경영,0.00097468,
조선일보,군부대 이전 앞둔 철원 주민들 “눈앞이 캄캄… 주민 의견 배제돼”,"[사단급 군부대 해체]6사단 포천 이전에 반대 시위“지역 내 소비 900억 줄어들 것”군부대 해체나 이전이 예고된 전방 지역은 위기감이 고조되고 있다. 국방부는 강원도 철원의 육군 제6보병사단(청성부대) 사령부와 예하 부대를 후방으로 이전하겠다는 계획을 추진하고 있다. 6사단이 경기 포천으로 완전히 이전하면 3사단 단독 체제로 전환되고, 병력은 절반 수준으로 줄어든다. 이미 6사단 예하 19여단은 포천으로 이동했고 공병대와 보급대 등 직할 부대도 순차적으로 떠나고 있다. 군 관계자는 “사단 사령부도 내후년쯤 포천으로 옮길 예정”이라고 했다.주민들은 “갑작스러운 부대 이전 등으로 지역 경제가 침체에 빠질 텐데 정부 정책 결정 과정에서 주민들이 철처히 배제됐다”며 불만을 토로하고 있다. 이곳에서 4년째 한식당을...",https://n.news.naver.com/article/newspaper/023/0003943699?date=20251128,경영,0.000966301,
한국경제,"제일건설은, 자연 그대로의 풍경을 집에 담는 철학…높은 입주자 만족도로 주목","2025년 하반기 한경 주거문화대상1978년 창립된 제일건설은 국내 중견 건설업계를 이끌고 있다는 평가를 받는다. 대표 주거 브랜드인 ‘풍경채’를 내세워 서울, 인천, 경기 성남, 하남, 파주 등 수도권 주요 지역에 주택을 공급하고 있다.제일건설의 주거 브랜드 풍경채는 “자연 그대로의 풍경을 집에 담다”는 철학을 담고 있다. 풍경채라는 브랜드 이름에 걸맞게 단지 안에 아름다운 자연을 온전히 담아내는 특화 조경 설계를 적용해 업계의 주목을 받고 있다. 거주자의 편리성을 고려한 설계, 효율적인 평면 계획, 우수한 커뮤니티 시설 등으로 입주자 만족도가 높은 편이다. 제일건설은 풍경채 브랜드를 통해 ‘사려 깊고 믿을 수 있는 주거 공간’을 제공하는 것을 중요 가치로 여긴다.2020년에는 브랜드 가치를 높이고자 제일...",https://n.news.naver.com/article/newspaper/015/0005217084?date=20251128,경영,0.000944142,
중앙일보,[아침 묵상] “고요라는 스포츠에 그대 이름을 적어넣어라”,"겨울에는 테니스 라켓 대신 싸리비를 자주 든다. 눈이 오는 날 싸리비로 마당에 내린 눈을 쓸면 마당은 싸리비 무늬로 고요하다. 이기기 위해 치열하게 다투던 젊은 날을 다 보낸 나는 마음공부가 조금 깊어진 걸까, 고요나 적막과 연애하는 시간을 즐긴다. 형이하학적인 잡담에 끼어들어 왁자지껄 떠드는 시간보다 홀로 있거나 침묵하기를 즐긴다. 우리 눈과 손과 마음을 자주 훔쳐가는 스마트폰 대신 저 깊은 숲속 수도원의 수사들처럼 마음을 잘 챙기려 한다.고진하 시인...",https://n.news.naver.com/article/newspaper/025/0003486009?date=20251128,기타,0.000944139,
매일경제,"1인가구 그늘 … 고독사 4천명, 절반은 '50·60男'","고독사 1년새 7% 급증사회적 고립  갈수록 심각뒤늦게 발견되는 사례많아지난해 10월 충북 제천에 거주하던 한 60대 남성이 홀로 숨진 채 발견됐다. 그는 가족들과 떨어져 10평 남짓한 작은 아파트에서 고독사한 것으로 알려졌다. 발견 당시 현장은 퀴퀴한 냄새와 함께 남성이 생전에 사용하던 물건을 뒤덮을 정도로 많은 해충이 번식하고 있었다. 현장을 방문했던 유품정리사 A씨는 ""미처 준비하지 못한 채 맞은 죽음의 흔적을 보니 너무 안타까웠다""고 말했다.지난해 홀로 생을 마감한 '고독사' 사망자가 4000명에 육박한 것으로 나타났다. 보건복지부가 27일 발표한 '2024년도 고독사 발생 실태조사'에 따르면 지난해 고독사 사망자 수는 3924명으로 전년 대비 263명(7.2%) 늘었다. 지난해 인구 10만명당 고독...",https://n.news.naver.com/article/newspaper/009/0005597498?date=20251128,기타,0.000936037,
동아일보,"‘홍콩판 타워링’… 빽빽한 고층 아파트 화재, 최소 65명 사망","[홍콩 고층 아파트 화재 참사]강풍에 불길 번져 279명 실종… 실종자 대부분 건물 안에 갇혀있어보수공사 대나무 비계, 화재 키워외신들 “中 반환뒤 최악의 참사”… 시진핑 “희생자 애도, 구조에 최선”26일 홍콩 북부 타이포 지역의 고층 아파트 단지에서 발생한 대형 화재로 최소 65명이 숨졌다. 당초 279명으로 발표된 실종자 대부분이 아직 구출되지 못했고, 부상자 중 중상자도 많아 인명 피해 규모는 더 늘어날 것으로 보인다. 외신들은 “1997년 홍콩이 영국에서 중국으로 반환된 후 최악의 참사”라고 전했다.세계적으로 인구밀도가 높은 지역 중 하나로 꼽혀 초고층 건물을 밀집해 짓는 홍콩의 건축 환경이 피해를 더욱 키웠다는 지적이 제기된다. 여기에 보수 공사를 위해 건물 외부에 설치해 놓은 가연성 자재들이 불...",https://n.news.naver.com/article/newspaper/020/0003677892?date=20251128,기타,0.000920218,
동아일보,‘해외주식 증세’ 허위 담화문 유포… 경찰 수사,"李대통령 명의로 SNS서 번져대통령실 “명백한 허위, 법적 대응”대통령실은 27일 해외주식 양도소득세율 상향, 해외주식 보유세 신설 등 내용이 담긴 이재명 대통령 명의의 허위 담화문이 온라인에 유포된 것에 대해 “명백한 허위”라며 “법적 대응을 취할 것”이라고 밝혔다. 경찰은 즉시 조사에 착수했다.대통령실은 이날 언론 공지를 통해 “이 대통령 명의의 허위 담화문이 온라인에서 유포되고 있다”며 “대통령실은 해당 담화문을 발표한 사실이 없으며 담화문의 내용은 명백한 허위”라고 했다.이날 온라인 게시판과 소셜네트워크서비스(SNS)에 ‘대국민 담화문’이란 제목으로 유포된 이 글에는 “지금 우리 경제는 심각한 외환위기 국면에 들어섰다. 원화 가치가 급락하고, 외환보유액이 빠른 속도로 유출되고 있다”면서 내년 1월 1...",https://n.news.naver.com/article/newspaper/020/0003677908?date=20251128,경영,0.000911213,
한국경제,"박재효 익상 회장 ""탁 트인 호수 절경…삶의 질과 지역가치 높여""","2025년 하반기 한경 주거문화대상“단순한 아파트 건설을 넘어 삶의 질과 지역의 가치를 함께 높인 주거 프로젝트로 인정받았다는 점에서 의미가 큽니다.”박재효 익상 회장(사진)은 ‘진주 판문지구 레이크 써밋웰가’가 ‘2025년 한경주거문화대상’ 아파트 부문 수상작으로 선정된 소감을 밝히며 이같이 말했다. 박 회장은 “주거공간을 넘어 진주 서부권의 대표 단지로 자리매김할 것”이라고 덧붙였다.이 단지는 사람 중심 설계로 조성됐다는 평가를 받는다. 박 회장은 “뒤로는 판문산과 석갑산을 품고 앞으로는 판문천과 진양호를 바라보는 배산임수의 명당 입지”라며 “여기에 세대 간 간섭을 최소화한 단지 배치, 넉넉한 동 간 거리와 수변마당·잔디마당·데크마당의 다양한 테마 조경 등 ‘사람 중심 설계’로 입주민의 삶과 행복을 먼저...",https://n.news.naver.com/article/newspaper/015/0005217073?date=20251128,기타,0.000899876,
매일경제,"기업 주도로 누리호 발사 성공, 한국판 스페이스X 나와야 [사설]","한국형 발사체 누리호가 4차 발사에서 성공을 거두며 총 13기의 위성을 고도 600㎞ 궤도에 정확히 안착시켰다. 이번 성공은 발사체 제작·조립 전 과정을 민간기업인 한화에어로스페이스가 처음으로 전면 주도했다는 점에서 의미가 깊다. 정부 중심이던 우주개발 체계가 본격적으로 '민간 주도 우주시대'로 넘어가는 분기점을 맞은 것이다.세계는 이미 민간이 이끄는 '뉴스페이스(New Space)' 시대로 깊숙이 들어와 있다. 미국의 스페이스X와 블루오리진, 유럽의 아리안그룹, 일본의 미쓰비시중공업이 발사 서비스 시장을 사실상 주도하며 우주산업 지형을 바꾸고 있다. 민간의 혁신 역량이 우주시장의 속도와 경쟁력을 좌우하는 구조가 굳어지고 있는 것이다.한국은 세계 5대 우주강국을 목표로 하고 있지만 기술 격차는 여전히 크다....",https://n.news.naver.com/article/newspaper/009/0005597370?date=20251128,경영,0.000887417,
매일경제,풍선 바람 빠졌나 … 동탄 집값 상승세 '푹',"부동산원 주간 아파트 시세서울 상승폭 한주만에 둔화동탄 0.36% → 0.26% 주춤10·15 대책 이후 수도권 부동산 상승세가 주춤한 모양새다. 지난주 한 달 만에 상승폭이 확대됐던 서울 아파트값도 다시 상승폭이 감소했다.27일 한국부동산원이 발표한 11월 넷째주(지난 24일 기준) 전국 주간 아파트 가격동향에 따르면 서울 아파트 매매가격은 0.18% 상승하며 전 주(0.20%) 대비 상승폭이 소폭 감소했다. 지난주 기준으로 4주(10월 20일 0.50%→27일 0.23%→11월 3일 0.19%→10일 0.17%→17일 0.20%) 만에 상승폭이 확대돼 주목을 받았는데, 상승세가 다시 둔화된 것이다.한강벨트 성동구(0.32%)가 지난주 대비 상승폭이 0.11%포인트 감소한 것을 비롯해 마포구(0.20%→0...",https://n.news.naver.com/article/newspaper/009/0005597443?date=20251128,기타,0.000883319,
동아일보,"채상병 특검 “尹, ‘격노설 수사’ 막으려 이종섭 호주 도피 시켜”","조태용-박성재-심우정 등 6명… ‘범인 도피 등 혐의’ 재판에 넘겨“피의자 입건된 이종섭 빼돌리려… 대통령실-법무부-외교부 관계자허위 검증보고서 등 조직적 범행”채 상병 특검(특별검사 이명현)이 이종섭 전 국방부 장관을 둘러싼 ‘주호주 대사 임명 도피 의혹’과 관련해 윤석열 전 대통령 등 6명을 범인 도피 혐의 등으로 27일 재판에 넘겼다. 특검은 당시 채 상병 순직 사건과 관련해 수사외압 의혹 피의자로 고위공직자범죄수사처(공수처) 수사를 받던 이 전 장관을 도피시켜 윤 전 대통령이 자신을 겨냥한 ‘VIP 격노설’ 수사를 막으려 했다고 판단했다. 이를 위해 윤 전 대통령이 이 전 장관을 주호주 대사로 임명하는 등 대통령실과 법무부, 외교부 관계자들이 일사불란하게 움직여 조직적으로 범행을 저질렀다고 결론 냈다...",https://n.news.naver.com/article/newspaper/020/0003677875?date=20251128,기타,0.000881594,
조선일보,마지막 길도 외로운 대한민국... 고독사 한 해 3900명 역대 최다,"전년 대비 7.2% 늘어나5060 남성이 많아첫 발견자는 임대인·경비원지난해 우리나라 고독사 사망자는 3924명인 것으로 나타났다. 전년(3661명) 대비 7% 이상 증가한 것으로, 지난 2017년 관련 조사를 시작한 이후 최다다.27일 보건복지부는 이 같은 내용의 ‘2024년도 고독사 실태 조사’ 결과를 발표했다. 이번 조사는 지난해 경찰청 형사사법정보 5만7145건을 분석해 고독사 요건에 부합하는 사례를 뽑은 후 특성을 분석하는 방식으로 진행됐다. 이에 따르면, 전체 인구 10만명당 고독사 사망자는 전년 7.2명에서 7.7명으로, 전체 사망자 100명당 고독사 사망자도 전년 1.04명에서 1.09명으로 늘었다.성별로는 남성(3205명)이 여성(605명)의 5배 이상이었다. 연령대별로는 60대와 50대가 ...",https://n.news.naver.com/article/newspaper/023/0003943546?date=20251128,경영,0.000867487,
한국경제,현대미술 향한 브랜드의 열정…'아트 파리'를 다시 재단하다,"Cover Story루브르 옆 까르띠에 미술관럭셔리 기업이 완성한 '현대미술 심장'1855년 프랑스 파리. 만국박람회를 열며 약 500만 명을 수용하기 위해 대형 호텔이 하나 지어졌다. 루브르박물관 옆 팔레 루아얄 광장에 자리 잡은 ‘그랑 오텔 뒤 루브르’로, 수많은 명사가 이곳에 머물렀다. 1887년 호텔이 문을 닫은 후엔 80년 넘게 파리의 쇼핑 중심지가 됐다. ‘그랑 마가쟁 뒤 루브르’라는 이름으로 앤티크 백화점으로 운영됐다.파리 행정의 중심이자 근대 도시계획의 상징인 이곳에 지난달 25일 ‘까르띠에 현대미술재단’이 이전 개관했다. 40년 넘게 현대미술을 사랑해온 까르띠에는 도시의 위대한 유산 위에 새로운 예술 언어를 실험하기 위해 이 장소를 선택했다. 내부 공간은 프리츠커상 수상자인 건축가 장 누벨 ...",https://n.news.naver.com/article/newspaper/015/0005217176?date=20251128,경영,0.000859858,
한국경제,"세상에 없던 스마트 라이프, 자연과 조화…지역 가치까지 높였다",2025년 하반기 한경 주거문화대상르엘 리버파크 센텀·신분평 제일풍경채종합대상 영예…13개 부문 24개 작품 수상생활·교통 인프라와 차별화 설계 돋보여‘2025년 하반기 한경주거문화대상’에서 디벨로퍼 백송홀딩스가 선보인 부산 ‘르엘 리버파크 센텀’과 제일건설의 충북 청주 ‘신분평 더웨이시티 제일풍경채’가 종합대상을 차지했다. 편리한 생활·교통 인프라를 갖춘 입지뿐만 아니라 차별화한 설계 등을 반영한 ‘랜드마크 단지’라는 게 공통점이다. 두 곳 모두 1000가구를 웃도는 대규모 단지로 조성된다.2001년 시작한 한경주거문화대상은 올해로 25년째를 맞은 국내 최고 권위의 주거·부동산 분야 시상 행사다. 올해 하반기에는 총 13개 부문에 31개 건설·시행사의 작품이 응모했다. 이 가운데 24개 작품이 수상작으로 ...,https://n.news.naver.com/article/newspaper/015/0005217105?date=20251128,기타,0.000856752,
한국경제,"현대글로비스, 5800억 규모 LNG 운송계약 땄다","글로벌 종합상사와 15년 계약""에너지 운반 포트폴리오 확대""현대글로비스가 액화천연가스(LNG) 해상운송 분야로 무대를 넓혀나가고 있다. 자동차운반선(PCTC)에 집중된 사업 구조를 다각화해 수익성을 끌어올리려는 전략이다.현대글로비스는 글로벌 종합상사와 최대 15년간 5800억원 규모의 LNG 해상운송 계약을 맺었다고 27일 밝혔다. 계약 상대방은 일본 이토추상사로 추정된다.현대글로비스는 이번 계약 수행을 위해 17만4000㎥급 LNG 운반선을 새로 건조해 운송에 투입한다. 선박은 한국의 하루 LNG 소비량 절반 이상을 한 번에 운송할 수 있는 규모다.현대글로비스 신조 LNG 운반선은 2029년부터 미국 걸프 연안 LNG를 전 세계 주요 지역으로 수송할 예정이다. LNG 운송은 초저온 기술과 고도의 안전관리 ...",https://n.news.naver.com/article/newspaper/015/0005217129?date=20251128,기타,0.00084156,
